1000.000000,15479.880000
1580.000000,15772.870000
2160.000000,15151.510000
2740.000000,15432.100000
3320.000000,15290.520000
3900.000000,15822.780000
4480.000000,15673.980000
5060.000000,15197.570000
5640.000000,15290.520000
6220.000000,15723.270000
6800.000000,16025.640000
7380.000000,15673.980000
7960.000000,15772.870000
8540.000000,15772.870000
9120.000000,15384.620000
9700.000000,15432.100000
10280.000000,15923.570000
10860.000000,15822.780000
11440.000000,15974.440000
12020.000000,15723.270000
12600.000000,16181.230000
13180.000000,16339.870000
13760.000000,14367.820000
14340.000000,14326.650000
14920.000000,14925.370000
15500.000000,15479.880000
16080.000000,16077.170000
16660.000000,16666.670000
17240.000000,17241.380000
17820.000000,17793.600000
18400.000000,15243.900000
18980.000000,16339.870000
19560.000000,16129.030000
20140.000000,15337.420000
20720.000000,15384.620000
21300.000000,15479.880000
21880.000000,15822.780000
22460.000000,15873.020000
23040.000000,15772.870000
23620.000000,15625.000000
24200.000000,15625.000000
24780.000000,15723.270000
25360.000000,15723.270000
25940.000000,15527.950000
26520.000000,15873.020000
27100.000000,15625.000000
27680.000000,15723.270000
28260.000000,15673.980000
28840.000000,15723.270000
29420.000000,15772.870000
