1.492247,615.763500
1.622615,753.012100
1.765376,896.057400
1.893059,1020.408000
2.034926,1152.074000
2.158542,1269.036000
2.300534,1396.648000
2.431779,1506.024000
2.571506,1628.664000
2.702242,1736.111000
2.843755,1851.852000
2.974223,1953.125000
3.113999,2066.116000
3.245881,2164.502000
3.375022,2262.444000
3.516436,2369.668000
3.656128,2487.562000
3.787003,2577.320000
3.927830,2680.965000
4.058473,2777.778000
4.198124,2873.563000
4.329904,2967.359000
4.463672,3067.485000
4.595874,3154.574000
4.735048,3257.329000
4.865547,3344.481000
5.007274,3436.426000
5.137142,3533.569000
5.268878,3623.188000
5.409048,3717.472000
5.550135,3802.281000
5.684093,3891.051000
5.824903,3984.064000
5.954124,4073.320000
6.096176,4166.667000
6.225934,4255.319000
6.367619,4347.826000
6.497840,4424.779000
6.638624,4524.887000
6.763348,4608.295000
6.905190,4694.835000
7.033784,4761.905000
7.174941,4854.369000
7.306327,4926.108000
7.446137,5025.125000
7.578563,5102.041000
7.717503,5181.347000
7.849634,5291.005000
7.954905,5347.594000
8.085193,5405.405000
8.225682,5494.505000
8.357165,5567.929000
8.496979,5668.934000
8.629043,5747.126000
8.758249,5827.506000
8.899986,5910.166000
9.024450,5966.587000
9.164964,6053.269000
9.305297,6142.506000
9.435873,6234.414000
9.577244,6297.229000
9.707968,6393.862000
9.839552,6459.948000
9.979086,6527.415000
10.119351,6631.300000
10.252634,6702.413000
10.393830,6775.067000
10.523630,6849.315000
10.665409,6925.208000
10.795897,7002.801000
10.937427,7082.153000
11.066881,7163.324000
11.207180,7246.376000
11.332312,7309.942000
11.473779,7396.450000
11.603005,7462.687000
11.744618,7530.120000
11.875742,7598.784000
12.017199,7692.308000
12.145873,7763.975000
12.287669,7836.991000
12.418983,7911.392000
12.558018,7987.221000
12.689258,8038.585000
12.830253,8116.883000
12.960745,8196.722000
13.100464,8250.825000
13.232511,8333.334000
13.372687,8417.508000
13.502950,8474.576000
13.638300,8532.424000
13.769348,8620.689000
13.908892,8680.556000
14.040498,8771.930000
14.181150,8833.922000
14.312163,8896.798000
14.452075,8960.573000
14.583142,9025.271000
14.726756,9057.972000
14.858289,9057.972000
