20000.000000,16129.030000
19800.000000,15384.620000
19600.000000,15384.620000
19400.000000,15576.320000
19200.000000,15337.420000
19000.000000,16393.440000
18800.000000,15923.570000
18600.000000,16501.650000
18400.000000,16556.290000
18200.000000,15673.980000
18000.000000,15974.440000
17800.000000,17793.600000
17600.000000,17605.630000
17400.000000,17421.600000
17200.000000,17182.130000
17000.000000,17006.800000
16800.000000,16778.520000
16600.000000,16611.290000
16400.000000,16393.440000
16200.000000,16181.230000
16000.000000,15974.440000
15800.000000,15772.870000
15600.000000,15576.320000
15400.000000,15384.620000
15200.000000,15197.570000
15000.000000,15015.020000
14800.000000,14792.900000
14600.000000,14577.260000
14400.000000,14409.220000
14200.000000,14164.310000
14000.000000,14005.600000
13800.000000,16611.290000
13600.000000,15625.000000
13400.000000,15923.570000
13200.000000,15723.270000
13000.000000,16339.870000
12800.000000,16286.640000
12600.000000,15576.320000
12400.000000,16181.230000
12200.000000,15243.900000
12000.000000,16077.170000
11800.000000,15384.620000
11600.000000,16077.170000
11400.000000,16077.170000
11200.000000,15384.620000
11000.000000,15432.100000
10800.000000,15432.100000
10600.000000,16077.170000
10400.000000,16025.640000
10200.000000,15527.950000
