10000.000000,16722.410000
10080.000000,16611.290000
10160.000000,16393.440000
10240.000000,16129.030000
10320.000000,16181.230000
10400.000000,16722.410000
10480.000000,16722.410000
10560.000000,16286.640000
10640.000000,16233.770000
10720.000000,16181.230000
10800.000000,16181.230000
10880.000000,16181.230000
10960.000000,16556.290000
11040.000000,16611.290000
11120.000000,16501.650000
11200.000000,16666.670000
11280.000000,16129.030000
11360.000000,16286.640000
11440.000000,16077.170000
11520.000000,16393.440000
11600.000000,16077.170000
11680.000000,16025.640000
11760.000000,16501.650000
11840.000000,16286.640000
11920.000000,16129.030000
12000.000000,16233.770000
12080.000000,15974.440000
12160.000000,16835.020000
12240.000000,16501.650000
12320.000000,16181.230000
12400.000000,16286.640000
12480.000000,16891.890000
12560.000000,16835.020000
12640.000000,16891.890000
12720.000000,15923.570000
12800.000000,16666.670000
12880.000000,16077.170000
12960.000000,16778.520000
13040.000000,16666.670000
13120.000000,15974.440000
13200.000000,15974.440000
13280.000000,15974.440000
13360.000000,16025.640000
13440.000000,15723.270000
13520.000000,15772.870000
13600.000000,16501.650000
13680.000000,16393.440000
13760.000000,15873.020000
13840.000000,17006.800000
13920.000000,15974.440000
14000.000000,15527.950000
14080.000000,16025.640000
14160.000000,15384.620000
14240.000000,17064.850000
14320.000000,15723.270000
14400.000000,16949.150000
14480.000000,15479.880000
14560.000000,14577.260000
14640.000000,14619.880000
14720.000000,14705.880000
14800.000000,14792.900000
14880.000000,14880.950000
14960.000000,14970.060000
15040.000000,15037.590000
15120.000000,15105.740000
15200.000000,15197.570000
15280.000000,15290.520000
15360.000000,15337.420000
15440.000000,15432.100000
15520.000000,15527.950000
15600.000000,15576.320000
15680.000000,15673.980000
15760.000000,15772.870000
15840.000000,15822.780000
15920.000000,15923.570000
16000.000000,15974.440000
16080.000000,16077.170000
16160.000000,16181.230000
16240.000000,16233.770000
16320.000000,16339.870000
16400.000000,16393.440000
16480.000000,16447.370000
16560.000000,16556.290000
16640.000000,16611.290000
16720.000000,16722.410000
16800.000000,16778.520000
16880.000000,16891.890000
16960.000000,16949.150000
17040.000000,17064.850000
17120.000000,17123.290000
17200.000000,17182.130000
17280.000000,17301.040000
17360.000000,17361.110000
17440.000000,17421.600000
17520.000000,17543.860000
17600.000000,17605.630000
17680.000000,17667.840000
17760.000000,17730.500000
17840.000000,17857.140000
17920.000000,17921.150000
